dac_path,label,split
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Plumbing/SHOWER_SYSTEM_JAPANESE_WATER_RUNNING_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Plumbing/WATER_RUNNING_DOWN_KITCHEN_SINK.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Plumbing/TOILET_JAPAN_FLUSH.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Plumbing/TOILET_COMMERCIAL_AUSTRALIA_FLUSH.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Plumbing/TOILET_AUSTRALIA_FLUSH.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Plumbing/PLAYGROUND_WATER_TAP_RUNNING.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATERFLOW_MEDIUM_FROM_DRAIN02_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_LONG01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_SHORT06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_MEDIUM03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_SPLASH_POUR_CONCRETE01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_SMALL01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_MEDIUM01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_LONG02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_MEDIUM02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_SHORT01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_VERY_LONG01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_SHORT02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_SMALL02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_LONG03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_SHORT05.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_SHORT03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_LONG04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATERFLOW_MEDIUM_FROM_DRAIN01_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_SHORT04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_MEDIUM01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_TRICKLE_MEDIUM02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_SMALL_LOOP01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Pouring/WATER_POUR_CONCRETE_MEDIUM_LOOP01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM05.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM07.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT07.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_GURGLE01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM09.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT05.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM08.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_MEDIUM10.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL05.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_SPLASH_CONCRETE_SMALL07.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Splashes/WATER_BATH_SPA_MOVEMENT01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_WAVES_ON_ROCKS03_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_ON_SAND_GENTLE_LOOP_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_SMALL_UNDERWATER_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_BEACH_MEDIUM_DISTANT_LOOP_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_UNDER_PIER_MEDIUM_LOOP01_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/CREATED_AMBIENCE_ELECTRIC_SURF_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_WAVES_ON_SAND02_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_SMALL_WAVES_ON_ROCKS.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/AMBIENCE_OCEAN_BEACH_WAVES_GENTLE_LOOP_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_ON_ROCKS_MEDIUM_LOOP02_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_HEAVY_WAVES_UNDER_CONCRETE_WHARF_LOOP_02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_UNDER_CONCRETE_WHARF_LOOP_01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_BEACH_MEDIUM_CLOSE_LOOP_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_WAVES_ON_SAND01_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_SMALL_BENEATH_PIER.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_HEAVY_WAVES_UNDER_CONCRETE_WHARF_LOOP_03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_WAVES_ON_ROCKS01_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_MEDIUM_ON_ROCKS_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_HEAVY_WAVES_UNDER_CONCRETE_WHARF_LOOP_01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_AGAINST_CONCRETE_WHARF_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_OCEAN_WAVES_ON_ROCKS02_LOOP.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Surf/WATER_WAVES_ON_ROCKS_MEDIUM_LOOP01_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Turbulent/CREATED_AMBIENCE_BUCKET_BRIGADE_LOOP_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Turbulent/WATER_DAM_OVERFLOW_HEAVY.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Turbulent/AMBIENCE_PADDLE_STEAMER_1912_STEREO.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK__SHALLOW_SUBMERGED12.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_LARGE15.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_MEDIUM30.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_WAVE_LARGE03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_SPLASH_IMPACT_MEDIUM19.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_MEDIUM03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/TAP_DANCING_RECORDED_FROM_UNDERWATER_BASSY.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_SLOW03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_SPLASH_IMPACT_MEDIUM12.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BUCKET_SMALL06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED07.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MOVEMENT_THROUGH_WATER_PITCHED07.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_SMALL02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED26.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_CLOSE06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_SMALL02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_SPLASH_IMPACT_MEDIUM13.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_SMALL24.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_SPLASH_IMPACT_MEDIUM17.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BUCKET_SMALL01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_SLOW28.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_CLOSE07.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_LARGE22.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_WAVE_MEDIUM10.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/TAP_DANCING_RECORDED_FROM_UNDERWATER_DISTORTED.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_CLOSE03.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_SMALL02.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_SMALL_SEQUENCE001.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/MAINTAINENCE_WORK_UNDERWATER_BOAT_MANEOUVERING01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_SMALL11.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED28.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED05.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/MAINTAINENCE_WORK_UNDERWATER_SHOVEL_SCRAPING13.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BUCKET_BURST_SHORT06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_SLOW04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_SMALL18.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED15.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_MICROPHONE_DUNK_SUBMERGED09.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_WAVE_MEDIUM06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_SMALL_SEQUENCE003.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_SLOW11.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_SMALL19.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_LONG01.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_BUBBLES_BURST_SMALL04.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/UNDERWATER_SPLASH_IMPACT_MEDIUM06.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_LARGE19.dac,water,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Water - Underwater/WATER_WAVES_ON_ROCKS_SUBMERGED_MEDIUM19.dac,water,train
